pair_name,top_model_name,ranking_confidence,iptm,ptm,mean_plddt,pae_mean,pae_p10,pae_p50,pae_p90,inter_chain_pae_mean,n_residues,run_dir
ABK74088.1_and_ABK69586.1,model_4_multimer_v3_pred_0,0.25858116011166665,0.190174862742424,0.5322063644897985,84.76421537746053,20.73712946643166,3.0,28.4,31.0,30.000541155702518,1580,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69586.1
ABK74088.1_and_ABK69587.1,model_2_multimer_v3_pred_0,0.2531169521298062,0.1494356095790863,0.6678422999809442,92.26251897734701,16.08665599529693,1.9,9.9,30.3,29.398763019589598,969,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69587.1
ABK74088.1_and_ABK69588.1,model_4_multimer_v3_pred_0,0.26127964608279086,0.15690122544765472,0.6787932839198518,83.84890610196794,17.14338069078194,2.0,25.9,30.4,28.993126928788765,962,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69588.1
ABK74088.1_and_ABK69589.1,model_2_multimer_v3_pred_0,0.29558437311563673,0.188750758767128,0.7229188454108328,86.87624227677159,15.20942567037637,1.9,8.0,30.3,29.45793361972217,871,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69589.1
ABK74088.1_and_ABK69590.1,model_3_multimer_v3_pred_0,0.2762417529854414,0.19861510396003723,0.5867483639882194,91.19913745062607,17.774529715710834,2.4,25.3,29.7,28.528674136507327,1186,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69590.1
ABK74088.1_and_ABK69591.1,model_3_multimer_v3_pred_0,0.27077543326546016,0.1452440470457077,0.7729009706938892,93.29225507657786,13.212400881501344,1.7,4.9,30.3,29.56232860658591,803,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69591.1
ABK74088.1_and_ABK69592.1,model_3_multimer_v3_pred_0,0.2559437923211131,0.12235100567340851,0.7903149463625119,89.87706606862939,12.628256386557544,1.7,4.6,30.6,29.97244430953249,777,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69592.1
ABK74088.1_and_ABK69593.1,model_3_multimer_v3_pred_0,0.2498885975997236,0.142465740442276,0.6795800038777722,80.2583600294423,18.132642043414247,2.1,27.4,31.2,30.10217598343007,944,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69593.1
ABK74088.1_and_ABK69594.1,model_4_multimer_v3_pred_0,0.24381596717542076,0.14142566919326782,0.6533771442028713,90.74897531591056,16.6230077614693,2.0,13.6,30.6,29.731121796542816,1001,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69594.1
ABK74088.1_and_ABK69595.1,model_3_multimer_v3_pred_0,0.2623080591068532,0.15470588207244873,0.6927167523433098,86.39141110501835,16.08815087329698,1.9,11.3,30.7,29.519454858028215,924,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69595.1
ABK74088.1_and_ABK69596.1,model_4_multimer_v3_pred_0,0.26738763262949805,0.1688099354505539,0.6616983766417912,78.87180200536386,18.213039281205912,2.1,26.8,30.5,28.84796136508297,1005,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69596.1
ABK74088.1_and_ABK69597.1,model_3_multimer_v3_pred_0,0.3199427480442185,0.19809766113758087,0.8073231105719303,89.01486801168187,11.48016613256873,1.7,4.4,28.9,27.060632948832193,770,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69597.1
ABK74088.1_and_ABK69598.1,model_3_multimer_v3_pred_0,0.2540563918595936,0.15123435854911804,0.6653445102003345,88.4046082190616,16.703977149537675,2.0,15.2,30.8,29.734642333189502,970,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69598.1
ABK74088.1_and_ABK69599.1,model_2_multimer_v3_pred_0,0.23955568842623792,0.14998719096183777,0.5978296782838385,86.76773240089686,18.25253200453735,2.4,28.5,31.1,30.440755022217147,1122,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69599.1
ABK74088.1_and_ABK69600.1,model_4_multimer_v3_pred_0,0.24356183187658678,0.15671151876449585,0.5909630545226281,91.11378695624653,17.36728528458924,2.1,26.4,30.4,29.658283469650314,1149,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69600.1
ABK74088.1_and_ABK69601.1,model_4_multimer_v3_pred_0,0.2385241978814673,0.14013712108135223,0.632072497631347,91.2986602023628,17.043053305113318,2.0,23.1,30.6,29.906432788896712,1049,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69601.1
ABK74088.1_and_ABK69602.1,model_1_multimer_v3_pred_0,0.5079133054523406,0.43850183486938477,0.7855591877841637,91.23289160491919,11.631724830796601,1.8,6.6,24.3,21.036064139941715,889,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69602.1
ABK74088.1_and_ABK69603.1,model_1_multimer_v3_pred_0,0.27759358669916356,0.16434474289417267,0.7305889768202882,88.57620052101615,14.445912888968564,1.8,6.7,29.6,28.305603059074354,871,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69603.1
ABK74088.1_and_ABK69604.1,model_4_multimer_v3_pred_0,0.2483862558885145,0.14981094002723694,0.6426875267842054,90.18671292205167,16.8208549290908,2.0,18.8,30.6,29.713593559902286,1032,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69604.1
ABK74088.1_and_ABK69605.1,model_4_multimer_v3_pred_0,0.2433330633927894,0.14107730984687805,0.6523560701258542,91.43068491619339,16.59612938670166,1.9,16.7,30.6,29.817085463780828,1006,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69605.1
ABK74088.1_and_ABK69606.1,model_4_multimer_v3_pred_0,0.2961218222131654,0.1652279496192932,0.8196973125886541,87.32349615675128,11.332928284482517,1.6,4.2,29.8,28.110868872005042,756,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69606.1
ABK74088.1_and_ABK69607.1,model_3_multimer_v3_pred_0,0.3037037797548495,0.19844122231006622,0.7247540095339828,92.40223262250005,14.292670816176704,1.8,6.7,29.0,27.622763588567313,885,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69607.1
ABK74088.1_and_ABK69608.1,model_4_multimer_v3_pred_0,0.3526583071958812,0.22149904072284698,0.8772953879891794,88.36012340139375,8.473231123145471,1.5,3.5,27.1,26.330547713156708,699,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69608.1
ABK74088.1_and_ABK69609.1,model_4_multimer_v3_pred_0,0.3117954081203021,0.1954037845134735,0.7773618876464552,78.39201911269379,14.223707768442999,1.7,5.4,31.4,29.271429490244593,813,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69609.1
ABK74088.1_and_ABK69610.1,model_5_multimer_v3_pred_0,0.3840209523408157,0.27663999795913696,0.8135447549663691,86.86603885752396,11.339207455471904,1.7,4.6,28.8,25.140929089026354,782,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69610.1
ABK74088.1_and_ABK69611.1,model_1_multimer_v3_pred_0,0.257789038786115,0.15374740958213806,0.6739555332502808,87.74707607765767,16.83414991689751,1.9,16.8,30.9,30.198471055085616,950,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69611.1
ABK74088.1_and_ABK69612.1,model_4_multimer_v3_pred_0,0.26848601141452166,0.15766975283622742,0.711751001024215,90.20851080274522,15.261038973837183,1.8,7.6,30.5,29.31148403702475,901,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69612.1
ABK74088.1_and_ABK69613.1,model_1_multimer_v3_pred_0,0.2512313894962507,0.14309872686862946,0.683762032556155,91.78634263930907,16.00765371719274,1.8,7.7,31.0,30.403750054296832,930,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69613.1
ABK74088.1_and_ABK69614.1,model_1_multimer_v3_pred_0,0.3217983260302595,0.2351788878440857,0.668276034071471,91.64299728055748,15.947827050426447,1.9,14.0,29.9,28.496055627402512,985,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69614.1
ABK74088.1_and_ABK69615.1,model_2_multimer_v3_pred_0,0.2650389342553895,0.19202560186386108,0.5570922638215032,91.48527304857521,17.913189473372324,2.3,25.7,30.6,29.569753621794664,1387,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69615.1
ABK74088.1_and_ABK69616.1,model_1_multimer_v3_pred_0,0.24794033457362183,0.1502014696598053,0.6388957942288879,92.4559371718976,16.659544512939142,2.0,17.0,30.5,29.765377225674772,1019,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69616.1
ABK74088.1_and_ABK69617.1,model_3_multimer_v3_pred_0,0.44817556622197996,0.34097522497177124,0.8769769312228148,87.39487339246759,8.440341839181398,1.6,3.6,27.8,24.010840614801772,703,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69617.1
ABK74088.1_and_ABK69618.1,model_1_multimer_v3_pred_0,0.37411876617253903,0.29109281301498413,0.7062225340992748,89.88153744860402,14.41730785017265,1.9,15.0,27.1,25.100334979819042,981,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69618.1
ABK74088.1_and_ABK69619.1,model_5_multimer_v3_pred_0,0.3009580650546711,0.20134812593460083,0.6993978364361133,85.28947250205113,16.51323313716614,2.0,23.1,30.0,28.086018025012105,940,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69619.1
ABK74088.1_and_ABK69620.1,model_3_multimer_v3_pred_0,0.2750445851188527,0.187884122133255,0.6236864370612436,83.38957611869527,18.262860905073445,2.1,26.2,31.3,28.83628674713443,1086,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69620.1
ABK74088.1_and_ABK69621.1,model_4_multimer_v3_pred_0,0.23866626813980468,0.1486193686723709,0.5988538734601204,90.25906022163208,17.43704900486021,2.0,27.7,30.7,29.907338782407933,1133,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69621.1
ABK74088.1_and_ABK69622.1,model_3_multimer_v3_pred_0,0.2523492838653121,0.1706223338842392,0.5792570688884424,85.51513332719624,18.617937346615516,2.4,27.6,30.7,29.499444775509566,1186,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69622.1
ABK74088.1_and_ABK69623.1,model_3_multimer_v3_pred_0,0.24088055929484586,0.16235241293907166,0.5549931298167814,85.10748577359931,21.3134982376295,2.7,28.9,31.0,30.027886431354943,1259,/groups/sea/home/rande/apd/ptsS/results/ABK74088.1_and_ABK69623.1
