pair_name,top_model_name,ranking_confidence,iptm,ptm,mean_plddt,pae_mean,pae_p10,pae_p50,pae_p90,inter_chain_pae_mean,n_residues,run_dir
ABK70312.1_and_ABK69549.1,model_5_multimer_v3_pred_0,0.32512560698822246,0.20514297485351562,0.8050561057247272,84.9581842116138,13.726063763629579,3.1,9.0,30.4,29.281808947046876,1345,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69549.1
ABK70312.1_and_ABK69550.1,model_1_multimer_v3_pred_0,0.37358805921067273,0.27999457716941833,0.7479619426722067,86.05630516706107,15.917257035435265,3.4,11.1,30.4,29.154524910076244,1511,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69550.1
ABK70312.1_and_ABK69551.1,model_4_multimer_v3_pred_0,0.28877856682563596,0.20093463361263275,0.6401542996776488,85.82481613062131,19.347784228460412,4.4,22.0,30.8,30.18005929760085,1815,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69551.1
ABK70312.1_and_ABK69552.1,model_5_multimer_v3_pred_0,0.31239811247208593,0.22416061162948608,0.6653481307436466,88.05516074042943,18.53946478041972,3.6,21.7,30.6,29.818438231418124,1798,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69552.1
ABK70312.1_and_ABK69553.1,model_2_multimer_v3_pred_0,0.3411528951481958,0.23005719482898712,0.7855356666227082,88.36306665577388,14.321155330592887,3.0,9.3,30.3,29.38772759243609,1394,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69553.1
ABK70312.1_and_ABK69554.1,model_4_multimer_v3_pred_0,0.2959437277573158,0.19868482649326324,0.6849792881100425,86.2417108561312,17.725679779358398,3.4,15.0,30.9,30.000702290500467,1660,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69554.1
ABK70312.1_and_ABK69555.1,model_5_multimer_v3_pred_0,0.40523777671313976,0.2876514196395874,0.8755832050073491,87.34235763519514,9.905756685379888,2.7,6.9,24.9,27.15807568536433,1211,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69555.1
ABK70312.1_and_ABK69556.1,model_1_multimer_v3_pred_0,0.3237963520396655,0.22852863371372223,0.7048671955411163,86.56857940329472,17.329819558749076,3.6,13.5,31.0,29.884982069922287,1622,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69556.1
ABK70312.1_and_ABK69557.1,model_4_multimer_v3_pred_0,0.3793151243724875,0.2679688334465027,0.8247003029775879,88.10493185055194,12.582113828398871,3.1,8.5,28.8,28.16903403541648,1296,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69557.1
ABK70312.1_and_ABK69559.1,model_3_multimer_v3_pred_0,0.4617895633719658,0.358112096786499,0.8764993403068657,87.88359534230158,9.949478635054147,2.7,7.0,24.5,25.76976723245266,1207,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69559.1
ABK70312.1_and_ABK69560.1,model_2_multimer_v3_pred_0,0.3209851261996369,0.2266063392162323,0.6985002890344164,86.68612663459815,17.853803299812572,3.6,16.5,30.8,29.890378699562515,1632,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69560.1
ABK70312.1_and_ABK69561.1,model_4_multimer_v3_pred_0,0.49913391286105435,0.4053233563899994,0.8743761387452742,87.90747180392847,10.006451804882271,2.7,7.1,25.9,24.71024152303278,1216,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69561.1
ABK70312.1_and_ABK69562.1,model_2_multimer_v3_pred_0,0.3722639946093991,0.26537954807281494,0.7998017807557357,88.95003547958508,13.69099279479156,3.1,9.3,29.4,28.23073537060899,1368,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69562.1
ABK70312.1_and_ABK69563.1,model_1_multimer_v3_pred_0,0.29818682119437107,0.20173412561416626,0.6839975588117067,88.10022341056504,17.715920796234997,3.5,14.4,30.9,30.20656135080553,1671,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69563.1
ABK70312.1_and_ABK69564.1,model_5_multimer_v3_pred_0,0.28267151128498763,0.18378305435180664,0.6782253092153891,89.06348282509823,17.96266800358258,3.3,15.6,30.9,30.279970035157003,1688,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69564.1
ABK70312.1_and_ABK69565.1,model_1_multimer_v3_pred_0,0.2994561799910971,0.184774249792099,0.7581839007870895,89.08741789565636,15.404013679182674,3.2,10.0,31.0,30.543597263874194,1442,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69565.1
ABK70312.1_and_ABK69566.1,model_2_multimer_v3_pred_0,0.3844239956298141,0.2693650722503662,0.844659704048767,86.38478113235358,11.58810186080505,3.0,8.0,28.3,28.176702815566472,1262,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69566.1
ABK70312.1_and_ABK69567.1,model_2_multimer_v3_pred_0,0.3357426770551631,0.23155249655246735,0.752503399065946,86.69470121274621,16.04975224474626,3.3,11.5,30.5,29.401949971028127,1479,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69567.1
ABK70312.1_and_ABK69568.1,model_2_multimer_v3_pred_0,0.3386800731152804,0.23408377170562744,0.7570652638527311,85.64967018762592,15.802118586223592,3.4,11.4,30.4,29.52176969737495,1455,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69568.1
ABK70312.1_and_ABK69569.1,model_2_multimer_v3_pred_0,0.32966562632780355,0.2256409227848053,0.7457644255986353,88.34850170148346,15.834359252960443,3.1,11.1,30.2,29.13645462095248,1512,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69569.1
ABK70312.1_and_ABK69570.1,model_1_multimer_v3_pred_0,0.34828347247326474,0.23815247416496277,0.7888074359041503,84.57815983087066,14.30579116250112,3.2,9.3,30.1,29.377212395485273,1386,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69570.1
ABK70312.1_and_ABK69571.1,model_1_multimer_v3_pred_0,0.2863220028660881,0.1883542835712433,0.6781928502431449,89.65679971480307,17.682150305182805,3.3,14.2,31.1,30.40768204607752,1682,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69571.1
ABK70312.1_and_ABK69572.1,model_4_multimer_v3_pred_0,0.4590067292089627,0.37411952018737793,0.7985554758883346,84.1486699462326,13.989544220061243,3.3,9.7,30.2,28.12558164675034,1351,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69572.1
ABK70312.1_and_ABK69573.1,model_2_multimer_v3_pred_0,0.35274655883334627,0.25140637159347534,0.7581072928916686,89.38122997632081,15.317615957313297,3.1,10.8,29.6,28.373402308075494,1491,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69573.1
ABK70312.1_and_ABK69574.1,model_1_multimer_v3_pred_0,0.3163087131409757,0.22106651961803436,0.6972774425292574,85.05242093038042,17.599260376442587,3.7,14.2,30.9,29.86212808550886,1654,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69574.1
ABK70312.1_and_ABK69575.1,model_1_multimer_v3_pred_0,0.2874512324619674,0.2109820544719696,0.5933279295207974,87.94835807195673,19.275888842925923,3.9,27.6,31.2,30.518273768058958,2029,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69575.1
ABK70312.1_and_ABK69576.1,model_4_multimer_v3_pred_0,0.3041527198811838,0.20604196190834045,0.6965957219702348,87.5965213090168,17.428322080261292,3.5,14.4,30.6,29.62800120283463,1627,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69576.1
ABK70312.1_and_ABK69577.1,model_2_multimer_v3_pred_0,0.3809194882389548,0.2925777733325958,0.7342863180620681,87.0290205628823,16.28769095631569,3.4,12.2,30.4,29.021534152836487,1534,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69577.1
ABK70312.1_and_ABK69578.1,model_3_multimer_v3_pred_0,0.357506176483958,0.24510018527507782,0.8071301413194785,84.57975346957008,13.609342310795698,3.1,9.3,30.0,28.464162870274624,1341,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69578.1
ABK70312.1_and_ABK69579.1,model_2_multimer_v3_pred_0,0.38786743481751695,0.2818838655948639,0.8118016968069679,83.77754352668403,13.157488696883586,3.2,9.1,29.7,29.072395843234204,1304,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69579.1
ABK70312.1_and_ABK69580.1,model_4_multimer_v3_pred_0,0.34672168665897607,0.22993960976600647,0.8138499793296934,80.78102630842385,13.332543075655279,3.2,9.2,30.4,28.624553241854276,1315,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69580.1
ABK70312.1_and_ABK69581.1,model_5_multimer_v3_pred_0,0.3465119581557208,0.24157077074050903,0.7662767078165678,74.34663011352605,15.915135169024808,3.4,11.7,31.0,28.683140557799614,1451,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69581.1
ABK70312.1_and_ABK69582.1,model_3_multimer_v3_pred_0,0.3468674490339363,0.22751757502555847,0.8242669301662864,82.68285911254046,12.887738575127864,3.0,8.5,30.9,28.922595069597936,1301,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69582.1
ABK70312.1_and_ABK69583.1,model_1_multimer_v3_pred_0,0.3365710405049521,0.23187804222106934,0.755343003838161,89.3685233505883,15.36410592808552,3.2,10.2,30.5,29.481872799253903,1470,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69583.1
ABK70312.1_and_ABK69584.1,model_3_multimer_v3_pred_0,0.30642930949591596,0.2010749876499176,0.7278466117810704,88.98425271431597,16.437216387935564,3.1,11.8,30.9,29.813431311554396,1543,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69584.1
ABK70312.1_and_ABK69585.1,model_5_multimer_v3_pred_0,0.41671491847518016,0.3057488203048706,0.860579296255257,85.77764171339966,10.774945174297606,2.8,7.4,27.3,26.789140230605135,1240,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69585.1
ABK70312.1_and_ABK69587.1,model_4_multimer_v3_pred_0,0.3065699986047664,0.19836339354515076,0.7393963890409068,88.08334980220259,15.993229410278328,3.3,11.5,30.3,29.376717246822988,1494,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69587.1
ABK70312.1_and_ABK69588.1,model_4_multimer_v3_pred_0,0.5640944621550225,0.5105890035629272,0.7781163263257257,85.57664885881606,14.791323051290968,3.5,12.7,28.0,24.37113952687729,1487,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69588.1
ABK70312.1_and_ABK69589.1,model_2_multimer_v3_pred_0,0.36895970736620204,0.26439177989959717,0.7872313874302991,86.85622341050552,14.443228760437107,3.2,9.9,29.8,28.748535214026628,1396,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69589.1
ABK70312.1_and_ABK69591.1,model_3_multimer_v3_pred_0,0.33358355587875266,0.2136973887681961,0.8131282392221402,89.85908003476628,13.20704037913703,3.0,8.8,30.0,28.94820197879365,1328,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69591.1
ABK70312.1_and_ABK69592.1,model_5_multimer_v3_pred_0,0.34709606018381634,0.22727689146995544,0.826372749940421,85.5478220141594,12.671317788301586,3.0,8.6,29.8,28.641238575478663,1302,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69592.1
ABK70312.1_and_ABK69593.1,model_2_multimer_v3_pred_0,0.36360746808632405,0.26426205039024353,0.7609891239694848,80.31614521876963,16.189636096296457,3.5,12.2,30.8,28.67886313087258,1469,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69593.1
ABK70312.1_and_ABK69594.1,model_1_multimer_v3_pred_0,0.3293237053452511,0.22785913944244385,0.7351819242529967,89.25418042960621,16.079047879567618,3.3,11.0,30.6,29.608652922254887,1526,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69594.1
ABK70312.1_and_ABK69595.1,model_1_multimer_v3_pred_0,0.3597476005079153,0.2578238844871521,0.7674424198874845,87.11400024531302,15.009159978491152,3.3,10.0,30.4,29.05055816937031,1449,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69595.1
ABK70312.1_and_ABK69596.1,model_1_multimer_v3_pred_0,0.3479275178182841,0.25087082386016846,0.7361542787495854,84.0256570474217,16.778915630740315,3.6,12.6,30.7,29.548064733211564,1530,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69596.1
ABK70312.1_and_ABK69597.1,model_1_multimer_v3_pred_0,0.353006213456287,0.23501232266426086,0.8249817766243918,86.86218384642854,12.334559293987866,3.0,8.1,29.3,29.00941178866532,1295,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69597.1
ABK70312.1_and_ABK69598.1,model_4_multimer_v3_pred_0,0.3015376254380978,0.1919093132019043,0.7400508594817106,86.15047549881949,16.226785248487154,3.4,11.8,30.6,29.775229208548033,1495,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69598.1
ABK70312.1_and_ABK69599.1,model_1_multimer_v3_pred_0,0.3291052752607128,0.236915722489357,0.697863486346136,85.76261677427121,17.50607522130908,3.6,13.7,30.9,30.00904744602896,1647,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69599.1
ABK70312.1_and_ABK69600.1,model_1_multimer_v3_pred_0,0.28768404554295735,0.1895265430212021,0.680314040728817,88.33537120044392,17.856752082949715,3.6,14.6,30.9,30.287655608148558,1674,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69600.1
ABK70312.1_and_ABK69601.1,model_4_multimer_v3_pred_0,0.29429794690359234,0.18914392590522766,0.714914045798212,89.25826826680995,16.91711483784303,3.2,12.7,30.8,30.03355447834541,1574,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69601.1
ABK70312.1_and_ABK69602.1,model_2_multimer_v3_pred_0,0.3743003184616449,0.2727459669113159,0.7805176948606385,89.85308043521157,14.488928506408936,3.1,9.8,29.8,28.582522302332965,1414,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69602.1
ABK70312.1_and_ABK69603.1,model_2_multimer_v3_pred_0,0.4000646520292448,0.30197352170944214,0.7924291733084555,87.89959806093057,14.026817924319175,3.1,9.3,29.3,28.115449968534158,1396,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69603.1
ABK70312.1_and_ABK69604.1,model_4_multimer_v3_pred_0,0.31502760766715726,0.21298690140247345,0.7231904476270536,87.57576790003537,16.546434792795626,3.3,12.3,30.4,29.39103912939781,1557,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69604.1
ABK70312.1_and_ABK69605.1,model_4_multimer_v3_pred_0,0.3043222993603055,0.2003527283668518,0.7202005982352814,88.27614788031934,16.74293172966615,3.3,12.6,30.8,29.948479481449002,1531,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69605.1
ABK70312.1_and_ABK69606.1,model_3_multimer_v3_pred_0,0.3764202219695665,0.2620483338832855,0.8339077594135289,87.54858004155034,12.242423738285066,3.0,8.3,29.4,28.008392398872484,1281,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69606.1
ABK70312.1_and_ABK69607.1,model_5_multimer_v3_pred_0,0.3051607173075298,0.18762846291065216,0.7752896901915566,88.16845313647377,14.90417172174438,3.1,10.0,30.7,29.852488384217192,1410,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69607.1
ABK70312.1_and_ABK69608.1,model_2_multimer_v3_pred_0,0.373686479664607,0.2527323067188263,0.8575031267442461,86.61078865370389,10.77043418129779,3.0,7.7,27.5,28.84321409129421,1224,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69608.1
ABK70312.1_and_ABK69609.1,model_3_multimer_v3_pred_0,0.3646768877798681,0.25244566798210144,0.8136017371686124,81.2095787653843,13.459525405475455,3.0,8.8,30.8,28.35755057931964,1338,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69609.1
ABK70312.1_and_ABK69610.1,model_5_multimer_v3_pred_0,0.3626498165883374,0.2465977668762207,0.8268580005356427,87.03045246552934,12.875365183881271,3.1,8.8,29.6,28.36501314141763,1307,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69610.1
ABK70312.1_and_ABK69611.1,model_4_multimer_v3_pred_0,0.31044615290108474,0.20165249705314636,0.7456207762928382,86.02501525606556,16.1310124676817,3.5,12.0,30.3,29.295396322202723,1475,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69611.1
ABK70312.1_and_ABK69612.1,model_4_multimer_v3_pred_0,0.31382109003250785,0.19957073032855988,0.7708225288482997,87.63291976645878,14.965737289252493,3.0,10.2,30.3,29.328461753535564,1426,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69612.1
ABK70312.1_and_ABK69613.1,model_4_multimer_v3_pred_0,0.30468133063263025,0.19259291887283325,0.7530349478694958,88.55149093851877,15.582555236711896,3.2,11.1,30.1,29.4580548194317,1455,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69613.1
ABK70312.1_and_ABK69614.1,model_4_multimer_v3_pred_0,0.30443616438039167,0.1970234513282776,0.734087016588848,88.20823615524665,16.289634489715365,3.3,12.1,30.4,29.552366611562743,1510,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69614.1
ABK70312.1_and_ABK69615.1,model_4_multimer_v3_pred_0,0.33046026654827143,0.251945436000824,0.6445195589357386,89.52488112770577,18.14245045604944,3.5,23.6,30.1,28.809991399625336,1912,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69615.1
ABK70312.1_and_ABK69616.1,model_5_multimer_v3_pred_0,0.30245030345253254,0.19517812132835388,0.7315390021469248,88.80718777312033,16.372602242677655,3.1,11.7,30.8,29.775727402337,1544,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69616.1
ABK70312.1_and_ABK69617.1,model_4_multimer_v3_pred_0,0.3954869029398759,0.27843475341796875,0.8636955010275043,85.70885265570719,10.568847680081486,2.8,7.4,26.4,27.244009801221967,1228,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69617.1
ABK70312.1_and_ABK69618.1,model_2_multimer_v3_pred_0,0.3050535758805117,0.19662684202194214,0.738760526215951,87.67939262734347,16.17739229006947,3.3,11.5,30.7,29.917682439277918,1506,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69618.1
ABK70312.1_and_ABK69619.1,model_1_multimer_v3_pred_0,0.30767312233597566,0.19484946131706238,0.7589677515104676,83.63563106268823,15.956872089366211,3.3,10.9,30.6,29.653036350084147,1465,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69619.1
ABK70312.1_and_ABK69620.1,model_1_multimer_v3_pred_0,0.33585144993529714,0.24297767877578735,0.7073465196721749,84.07899025694374,17.49940662445994,3.4,14.5,31.0,29.823183561757126,1611,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69620.1
ABK70312.1_and_ABK69621.1,model_1_multimer_v3_pred_0,0.3128182498702883,0.2171482890844345,0.6954980930137032,89.81822474202791,17.149948271421525,3.0,13.2,30.9,29.991423550783225,1658,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69621.1
ABK70312.1_and_ABK69622.1,model_5_multimer_v3_pred_0,0.37493967788835925,0.290852427482605,0.7112886646102152,86.19253046972074,17.324495913095074,3.4,18.5,30.1,28.00268230013186,1711,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69622.1
ABK70312.1_and_ABK69623.1,model_2_multimer_v3_pred_0,0.3310006332229224,0.24690894782543182,0.667367389714046,83.7167421063693,19.66776167452593,4.1,26.5,30.7,29.27183841377153,1784,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69623.1
ABK70312.1_and_ABK69624.1,model_4_multimer_v3_pred_0,0.31613956257738973,0.20267286896705627,0.7700063221175621,88.62326282812113,14.804503966084928,2.8,9.7,30.1,29.23719540959944,1441,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69624.1
ABK70312.1_and_ABK69625.1,model_1_multimer_v3_pred_0,0.3265562350510668,0.22334854304790497,0.7393869732613917,87.08791279008157,16.017192922815422,3.4,11.0,30.6,29.809470726916796,1505,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69625.1
ABK70312.1_and_ABK69626.1,model_4_multimer_v3_pred_0,0.4163475507708658,0.3177284598350525,0.8108238251071518,86.12091539325662,13.33444094287748,3.2,9.3,29.3,26.751285937443093,1353,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69626.1
ABK70312.1_and_ABK69627.1,model_5_multimer_v3_pred_0,0.3037842133347698,0.19007636606693268,0.7586156173072793,88.14099481094725,15.565441347924418,3.1,10.7,30.8,29.86868079317466,1457,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69627.1
ABK70312.1_and_ABK69628.1,model_2_multimer_v3_pred_0,0.3217786944931245,0.21137553453445435,0.7633913045254828,83.78311513976021,15.749429150884453,3.4,11.0,30.7,29.726161545507598,1443,/groups/sea/home/rande/apd/rpoB/results/ABK70312.1_and_ABK69628.1
